name,country,industry,grade,action_type,exiter,clean_exit,exit_mode,event_date,event_month,timing_left_censored,nace_sector,b2c,sanctions_coalition,wgi_rule_of_law,legal_origin,pat_pctile,lab_pctile,pat_pctile_sector,lab_pctile_sector,alpha,alpha_sq,alpha_emp_pctile,alpha_pat_pctile,emp_intensity_raw,patent_count,patent_intensity_raw,y_exit_payoff,deal_value_mn_usd,deal_status,has_deal,pre_inv_equity_th_usd,sum_assets_th_usd,ln_assets,years_in_russia,employees_total,n_subsidiaries,sanctions_exposure,sanction_hit_dates,guo_matched,y_sub_inactive,sub_inactivation_rate,y_grade_a_sold,y_suspended
Sumitomo Mitsui Financial,Japan,Financials,D,other,0,0,,,,no,46,0,1,1.5,german,,0.306364,,0.324324,0.304348,0.092628,0.304348,,0.001884,,,,,,0,13917.70,54101.74,10.8986,15,64,6,0,,SUMITOMO CORPORATION,0,0.0000,0,0
Syneos Health,United States,Health Care,D,other,0,0,,,,no,73,0,1,1.4,english,,0.435455,,0.655738,0.457801,0.209581,0.457801,,0.004433,,,,,,0,308.54,902.36,6.8050,9,4,1,0,,THEA HOLDING,0,0.0000,0,0
TMF Group,Netherlands,Industrials,D,suspended,0,0,,,,no,69,0,1,1.8,french,,0.939091,,0.948097,0.959079,0.919833,0.959079,,0.041387,,,,,,0,1265.12,3258.09,8.0889,16,97,4,0,,TMF GROUP LTD,1,0.2500,0,1
TOM Tailor,Germany,Consumer Discretionary,D,suspended,0,0,,,,no,77,0,1,1.6,german,,,,,,,,,,,,,,,0,104.82,303.44,5.7152,17,,1,0,,ALCOR HOLDING SA,0,0.0000,0,1
Takeda,Japan,Health Care,D,suspended,0,0,,,,no,21,0,1,1.5,german,,0.010000,,0.016393,0.005115,0.000026,0.005115,,0.000036,,,,,,0,51551.19,56305.18,10.9385,13,2,1,0,,TAKEDA PHARMACEUTICAL COMPANY LIMITED,0,0.0000,0,1
Toshiba Group,Japan,Information Technology,D,suspended,0,0,,,,no,46,0,1,1.5,german,,0.948182,,0.914062,0.964194,0.929671,0.964194,,0.043428,,,,,,0,670.58,898.03,6.8002,4,39,1,0,,IBA AG,0,0.0000,0,1
Toshulin,Czech Republic,Industrials,D,suspended,0,0,,,,no,46,0,1,1.0,socialist,,0.128182,,0.107266,0.104859,0.010995,0.104859,,0.000247,,,,,,0,6504.36,8088.71,8.9982,7,2,1,0,,OLIN CORPORATION,0,0.0000,0,1
Total Energies,France,Energy,D,sold,0,0,,,,no,23,0,1,1.4,french,,0.719091,,0.704545,0.703325,0.494666,0.703325,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Toyota Tsusho,Japan,Materials,D,suspended,0,0,,,,no,45,1,1,1.5,german,,0.338182,,0.312500,0.329923,0.108849,0.329923,,0.002279,,,,,,0,569389.78,2178231.30,14.5940,21,2582,2,0,,TOYOTA MOTOR CORPORATION.,0,0.0000,0,1
UCB,Belgium,Health Care,D,suspended,0,0,,,,no,46,0,1,1.3,french,,0.167273,,0.163934,0.150895,0.022769,0.150895,,0.000590,,,,,,0,1689.08,33374.08,10.4155,12,24,2,0,,UCB S.A,0,0.0000,0,1
UnionPay,China,Financials,D,suspended,0,0,,,,no,62,0,0,-0.5,german,,,,,,,,,,,,,,,0,-4.68,10.00,2.3027,5,,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,OUN GMBH,0,0.0000,0,1
Viatris,United States,Health Care,D,suspended,0,0,,,,no,46,0,1,1.4,english,,,,,,,,,,,,,,,0,27.49,23699.99,10.0732,13,,1,0,,VIATRIS INC.,0,0.0000,0,1
Vičiūnai,Lithuania,Consumer Staples,D,sold,0,0,,,,yes,46,0,1,1.0,socialist,,0.443636,,0.413793,0.465473,0.216665,0.465473,,0.004463,,,,,,0,730.38,3584.65,8.1844,15,16,1,0,,ALI GROUP LLC,0,0.0000,0,0
WeWork,United States,Real Estate,D,other,0,0,,,,yes,01,0,1,1.4,english,,0.518182,,0.285714,0.552430,0.305179,0.552430,,0.005995,,,,,,0,42539.54,117036.65,11.6702,14,659,5,0,,EW GROUP GMBH,0,0.0000,0,0
Weatherford International,United States,Energy,D,suspended,0,0,,,,no,70,0,1,1.4,english,,,,,,,,,,,,,,,0,70279.81,80563.62,11.2968,14,204,2,0,,WEATHERFORD INTERNATIONAL PUBLIC LIMITED COMPANY,0,0.0000,0,1
Welltec,Denmark,Energy,D,suspended,0,0,,,,no,09,0,1,1.9,scandinavian,,0.462727,,0.454545,0.485934,0.236131,0.485934,,0.005056,,,,,,0,9366.45,19826.04,9.8948,15,101,2,0,,WELLTEC INTERNATIONAL APS,0,0.0000,0,1
Xiaomi,China,Information Technology,D,suspended,0,0,,,,no,46,0,0,-0.5,german,,0.925455,,0.890625,0.936061,0.876211,0.936061,,0.034320,,,,,,0,1040.66,2593.25,7.8607,5,89,1,0,,ALBERTO GIACOMINI S.A.P.A. DI ALBERTO GIACOMINI HOLDING S.A.S. DI ALBERTO GIACOMINI,0,0.0000,0,1
Yokogawa,Japan,Information Technology,D,other,0,0,,,,no,23,0,1,1.5,german,,0.720000,,0.679688,0.705882,0.498270,0.705882,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Yokohama,Japan,Consumer Discretionary,D,suspended,0,0,,,,no,45,1,1,1.5,german,,0.125455,,0.125581,0.099744,0.009949,0.099744,,0.000241,,,,,,0,9609.46,16582.66,9.7161,12,4,1,0,,"THE YOKOHAMA RUBBER CO.,LTD.",0,0.0000,0,1
Young Living,United States,Consumer Staples,D,suspended,0,0,,,,no,62,0,1,1.4,english,,,,,,,,,,,,,,,0,-4.68,10.00,2.3027,5,,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,OUN GMBH,0,0.0000,0,1
Yves Rocher,France,Consumer Staples,D,suspended,0,0,,,,no,46,0,1,1.4,french,,0.328182,,0.293103,0.319693,0.102204,0.319693,,0.002121,,,,,,0,17097.53,141075.93,11.8571,13,280,2,0,,ROCHE HOLDING AG,0,0.0000,0,1
dōTERRA,United States,Consumer Staples,D,suspended,0,0,,,,no,52,0,1,1.4,english,,0.825455,,0.818966,0.851662,0.725329,0.851662,,0.010169,,,,,,0,792.25,1081.68,6.9863,15,11,1,0,,TERRA HOLDING GMBH,0,0.0000,0,1
ANT Group,China,Information Technology,F,other,0,0,,,,no,50,0,0,-0.5,german,,,,,,,,,,,,,,,0,,,,4,2,1,2,2022-07-21;2022-10-06,STICHTING ADMINISTRATIEKANTOOR LANCEROTH,0,0.0000,0,0
AUMA Riester GmbH &amp; Co,Germany,Industrials,F,other,0,0,,,,no,23,0,1,1.6,german,,0.720909,,0.754325,0.708440,0.501887,0.708440,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Agrana,Austria,Consumer Staples,F,other,0,0,,,,no,23,0,1,1.8,german,,0.721818,,0.715517,0.710997,0.505517,0.710997,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Agricultural Bank of China,China,Financials,F,other,0,0,,,,no,23,0,0,-0.5,german,,0.722727,,0.743243,0.713555,0.509161,0.713555,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Air China,China,Industrials,F,other,0,0,,,,no,46,0,0,-0.5,german,,0.444545,,0.480969,0.468031,0.219053,0.468031,,0.004463,,,,,,0,730.38,3584.65,8.1844,15,16,1,0,,ALI GROUP LLC,0,0.0000,0,0
Air Serbia,Serbia,Industrials,F,other,0,0,,,,no,45,1,0,-0.1,socialist,,0.099091,,0.089965,0.081841,0.006698,0.081841,,0.000170,,,,,,0,611643.52,960015.35,13.7747,14,163,1,0,,KIA CORPORATION,0,0.0000,0,0
Alibaba,China,Consumer Discretionary,F,other,0,0,,,,no,46,0,0,-0.5,german,,0.445455,,0.381395,0.470588,0.221453,0.470588,,0.004463,,,,,,0,730.38,3584.65,8.1844,15,16,1,0,,ALI GROUP LLC,0,0.0000,0,0
Align Technology,United States,Health Care,F,other,0,0,,,,no,46,0,1,1.4,english,,0.218182,,0.278689,0.199488,0.039796,0.199488,,0.000951,,,,,,0,2444.12,7360.75,8.9039,4,7,1,0,,ALIGN TECHNOLOGY INC,0,0.0000,0,0
Alpina Žiri,Slovenia,Consumer Discretionary,F,other,0,0,,,,no,64,0,1,1.1,socialist,,,,,,,,,,,,,,,0,2812.15,2812.25,7.9417,18,,1,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,PIN HOLDINGS LIMITED,0,0.0000,0,0
Alumil,Greece,Materials,F,other,0,0,,,,no,46,0,1,0.2,french,,,,,,,,,,,,,,,0,154.17,293.00,5.6802,1,,1,0,,ALTUM HOLDING AG,0,0.0000,0,0
Anadolu Efes,Turkey,Consumer Staples,F,other,0,0,,,,no,62,0,0,-0.4,french,,,,,,,,,,,,,,,0,-73604.91,2214.82,7.7029,17,,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,ANDROCLUS LIMITED,1,1.0000,0,0
Anta Sports,China,Consumer Discretionary,F,other,0,0,,,,no,46,0,0,-0.5,german,,0.090000,,0.074419,0.069054,0.004768,0.069054,,0.000157,,,,,,0,13584.23,31902.73,10.3704,18,5,1,0,,"AMER SPORTS, INC.",0,0.0000,0,0
AnyDesk Software,Germany,Information Technology,F,other,0,0,,,,no,62,0,1,1.6,german,,,,,,,,,,,,,,,0,,,,,10,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,Z-SOFTWARE GMBH,0,0.0000,0,0
Ariston Group,Italy,Consumer Discretionary,F,other,0,0,,,,no,62,0,1,0.2,french,,0.951818,,0.967442,0.969309,0.939561,0.969309,,0.046549,,,,,,0,-1.21,28.08,3.3350,8,25,2,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,MR GLEB KONSTANTINOVICH KHARITONOV,0,0.0000,0,0
Auchan-Retail,France,Consumer Staples,F,other,0,0,,,,no,47,1,1,1.4,french,,,,,,,,,,,,,,,0,-1.84,3.98,1.3823,17,,1,0,,STK RETAIL HOLDING LIMITED,0,0.0000,0,0
B. Braun,Germany,Health Care,F,other,0,0,,,,no,46,0,1,1.6,german,,0.145455,,0.147541,0.130435,0.017013,0.130435,,0.000341,,,,,,0,83691.11,246992.25,12.4171,15,1488,15,0,,LUDWIG G. BRAUN GMBH U. CO. KG,0,0.0000,0,0
BPW,Germany,Consumer Discretionary,F,other,0,0,,,,no,46,0,1,1.6,german,,0.394545,,0.362791,0.414322,0.171663,0.414322,,0.003143,,,,,,0,4648.98,41038.72,10.6223,19,129,1,0,,BPW BERGISCHE ACHSEN KOMMANDITGESELLSCHAFT,0,0.0000,0,0
Babolat,France,Consumer Discretionary,F,other,0,0,,,,no,46,0,1,1.4,french,,0.494545,,0.465116,0.519182,0.269550,0.519182,,0.005815,,,,,,0,-82.23,2751.30,7.9198,13,16,1,0,,BO HOLDING AG,0,0.0000,0,0
Bajaj Auto,India,Consumer Discretionary,F,other,0,0,,,,no,64,0,0,0.0,english,,,,,,,,,,,,,,,0,,,,,1,1,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,B.S.A.,0,0.0000,0,0
Benetton,Italy,Consumer Discretionary,F,other,0,0,,,,no,28,0,1,0.2,french,,0.919091,,0.930233,0.933504,0.871429,0.933504,,0.029134,,,,,,0,1123.57,1956.45,7.5789,20,57,1,0,,MR GIORGIO BENETTOLO,0,0.0000,0,0
Bharat Petroleum (BPCL),India,Energy,F,other,0,0,,,,no,28,0,0,0.0,english,,0.268182,,0.272727,0.255754,0.065410,0.255754,,0.001555,,,,,,0,3128.05,5144.63,8.5457,9,8,1,0,,EBARA CORPORATION,0,0.0000,0,0
Binbit,Mexico,Communication Services,F,other,0,0,,,,no,41,0,0,-0.6,french,,,,,,,,,,,,,,,0,20607.09,28981.54,10.2744,11,,1,0,,YIT OYJ,0,0.0000,0,0
Boggi,Italy,Consumer Discretionary,F,other,0,0,,,,no,23,0,1,0.2,french,,0.723636,,0.702326,0.716113,0.512817,0.716113,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Buzzi Unicem,Italy,Materials,F,other,0,0,,,,no,46,0,1,0.2,french,,0.263636,,0.250000,0.248082,0.061545,0.248082,,0.001496,,,,,,0,43098.22,107717.35,11.5873,19,154,2,0,,NIKE INC,0,0.0000,0,0
CLINTON,Germany,Consumer Discretionary,F,other,0,0,,,,no,01,0,1,1.6,german,,0.804545,,0.804651,0.831202,0.690897,0.831202,,0.009460,,,,,,0,6450.10,15759.64,9.6652,11,79,3,0,,NIDIALINGTON HOLDING LIMITED,0,0.0000,0,0
Calzedonia,Italy,Consumer Discretionary,F,other,0,0,,,,no,46,0,1,0.2,french,,0.379091,,0.348837,0.381074,0.145218,0.381074,,0.002925,,,,,,0,3633.77,15040.33,9.6185,19,44,1,0,,CAL GMBH,0,0.0000,0,0
Camille Albane,France,Consumer Discretionary,F,other,0,0,,,,no,55,1,1,1.4,french,,0.354545,,0.325581,0.352941,0.124567,0.352941,,0.002682,,,,,,0,-257.37,3728.19,8.2237,4,10,1,0,,BARNEO AG,0,0.0000,0,0
Carl's Jr. | CLK,United States,Consumer Discretionary,F,other,0,0,,,,no,46,0,1,1.4,english,,0.380000,,0.353488,0.383632,0.147173,0.383632,,0.002925,,,,,,0,3633.77,15040.33,9.6185,19,44,1,0,,CAL GMBH,0,0.0000,0,0
Cham Wings,Syria,Industrials,F,other,0,0,,,,no,23,0,,,,,0.724545,,0.757785,0.718670,0.516487,0.718670,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
ChampionX,United States,Energy,F,other,0,0,,,,no,46,0,1,1.4,english,,,,,,,,,,,,,,,0,2203.21,2597.84,7.8624,12,,1,0,,CHAMPIONX RUSSIA HOLDING B.V.,0,0.0000,0,0
Charoen Pokphand Foods,Thailand,Consumer Staples,F,other,0,0,,,,no,28,0,,,,,0.757273,,0.758621,0.797954,0.636731,0.797954,,0.007011,,,,,,0,-18231.69,24818.58,10.1193,11,174,1,0,,CHAS HOLDING AG,0,0.0000,0,0
Check Point Software,Israel,Information Technology,F,other,0,0,,,,no,62,0,0,1.0,english,,,,,,,,,,,,,,,0,,,,,10,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,Z-SOFTWARE GMBH,0,0.0000,0,0
China Communications Construction Company,China,Industrials,F,other,0,0,,,,no,64,0,0,-0.5,german,,,,,,,,,,,,,,,0,-78220.72,4004.33,8.2951,22,,1,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,HS COMPANY LIMITED,1,1.0000,0,0
China Construction Bank,China,Financials,F,other,0,0,,,,no,70,0,0,-0.5,german,,,,,,,,,,,,,,,0,,,,12,,1,0,,ONEY BANK,1,1.0000,0,0
China Life Insurance Company,China,Financials,F,other,0,0,,,,no,46,0,0,-0.5,german,,0.752727,,0.770270,0.792839,0.628593,0.792839,,0.006898,,,,,,0,3.35,312.41,5.7443,2,3,2,0,,EWT COMPANY GMBH,0,0.0000,0,0
China Minmetals,China,Materials,F,other,0,0,,,,no,71,0,0,-0.5,german,,0.932727,,0.890625,0.953964,0.910048,0.953964,,0.036377,,,,,,0,401.26,769.73,6.6460,16,28,1,0,,ALS LIMITED,0,0.0000,0,0
China Mobile,China,Communication Services,F,other,0,0,,,,no,46,0,0,-0.5,german,,,,,,,,,,,,,,,0,3423.07,3659.31,8.2050,12,,1,0,,CIENA CORPORATION,0,0.0000,0,0
China National Petroleum Corporation,China,Energy,F,other,0,0,,,,no,46,0,0,-0.5,german,,0.829091,,0.863636,0.859335,0.738457,0.859335,,0.010824,,,,,,0,13147.86,22249.19,10.0101,18,191,2,0,,EATON CORPORATION PLC,0,0.0000,0,0
China Railway Construction Corporation,China,Industrials,F,other,0,0,,,,no,52,0,0,-0.5,german,,0.292727,,0.304498,0.283887,0.080592,0.283887,,0.001786,,,,,,0,13352.59,16718.69,9.7243,18,63,3,0,,ICON PLC,0,0.0000,0,0
China Railway Engineering Corporation,China,Industrials,F,other,0,0,,,,no,23,0,0,-0.5,german,,0.725455,,0.761246,0.721228,0.520169,0.721228,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
China State Construction Engineering,China,Industrials,F,other,0,0,,,,no,23,0,0,-0.5,german,,0.726364,,0.764706,0.723785,0.523865,0.723785,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
China State Railway Group Company,China,Industrials,F,other,0,0,,,,no,23,0,0,-0.5,german,,0.727273,,0.768166,0.726343,0.527574,0.726343,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
China United Network Communications,China,Communication Services,F,other,0,0,,,,no,95,0,0,-0.5,german,,0.302727,,0.355556,0.299233,0.089540,0.299233,,0.001857,,,,,,0,20213.87,22956.00,10.0413,17,41,2,0,,"RIBBON COMMUNICATIONS, INC.",0,0.0000,0,0
Chipita,Greece,Consumer Staples,F,other,0,0,,,,no,77,0,1,0.2,french,,0.530000,,0.517241,0.575448,0.331140,0.575448,,0.006068,,,,,,0,-3294.45,19328.60,9.8693,16,144,5,0,,HIPP GMBH,0,0.0000,0,0
Clarins,France,Consumer Discretionary,F,other,0,0,,,,no,46,0,1,1.4,french,,0.242727,,0.246512,0.222506,0.049509,0.222506,,0.001239,,,,,,0,1605.40,1613.89,7.3864,1,2,1,0,,CSL LIMITED,0,0.0000,0,0
Cloudflare,United States,Information Technology,F,other,0,0,,,,no,64,0,1,1.4,english,,,,,,,,,,,,,,,0,,,,,,2,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,LARUE LIMITED,0,0.0000,0,0
Coal India,India,Energy,F,other,0,0,,,,no,45,1,0,0.0,english,,0.100000,,0.068182,0.084399,0.007123,0.084399,,0.000170,,,,,,0,611643.52,960015.35,13.7747,14,163,1,0,,KIA CORPORATION,0,0.0000,0,0
Coesia Group,,,F,other,0,0,,,,no,46,0,,,,,0.524545,,,0.565217,0.319471,0.565217,,0.006016,,,,,,0,23973.67,80628.63,11.2976,19,544,3,0,,SIKA AG,0,0.0000,0,0
Coface,France,Financials,F,other,0,0,,,,no,65,0,1,1.4,french,,,,,,,,,,,,,,,0,17695.07,39285.08,10.5786,13,,2,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,COFACE SA,0,0.0000,0,0
Cofix Coffee,Israel,Consumer Staples,F,other,0,0,,,,no,68,0,0,1.0,english,,0.965455,,0.982759,0.984655,0.969545,0.984655,,0.054310,,,,,,0,369.35,552.38,6.3142,13,30,1,0,,COFIS HOLDING SA,0,0.0000,0,0
Colin's,Turkey,Consumer Discretionary,F,other,0,0,,,,no,46,0,0,-0.4,french,,0.129091,,0.134884,0.107417,0.011538,0.107417,,0.000247,,,,,,0,6504.36,8088.71,8.9982,7,2,1,0,,OLIN CORPORATION,0,0.0000,0,0
Corendon Airlines,Turkey,Industrials,F,other,0,0,,,,no,65,0,0,-0.4,french,,,,,,,,,,,,,,,0,,,,14,,1,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,SCOR SE,0,0.0000,0,0
Cremonini Group,Italy,Consumer Staples,F,other,0,0,,,,no,10,0,1,0.2,french,,0.251818,,0.189655,0.237852,0.056573,0.237852,,0.001397,,,,,,0,80502.11,208997.43,12.2501,21,360,4,0,,CREMOFIN S.R.L.,0,0.0000,0,0
De Cecco,Italy,Consumer Staples,F,other,0,0,,,,no,46,0,1,0.2,french,,0.812727,,0.801724,0.838875,0.703711,0.838875,,0.009634,,,,,,0,3657.38,14630.88,9.5909,15,152,2,0,,TECE SE,0,0.0000,0,0
Deep in Russia,Belgium,Industrials,F,other,0,0,,,,no,46,0,1,1.3,french,,0.525455,,0.564014,0.567775,0.322368,0.567775,,0.006016,,,,,,0,23973.67,80628.63,11.2976,19,544,3,0,,SIKA AG,0,0.0000,0,0
Dentsply Sirona,United States,Health Care,F,other,0,0,,,,no,46,0,1,1.4,english,,0.228182,,0.295082,0.204604,0.041863,0.204604,,0.001055,,,,,,0,33891.32,56927.53,10.9495,12,169,2,0,,DENTSPLY SIRONA INC.,0,0.0000,0,0
Dessange International,France,Consumer Discretionary,F,other,0,0,,,,no,23,0,1,1.4,french,,0.728182,,0.706977,0.728900,0.531296,0.728900,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Diesel,Italy,Consumer Discretionary,F,other,0,0,,,,no,46,0,1,0.2,french,,0.900909,,0.916279,0.910486,0.828985,0.910486,,0.022688,,,,,,0,-267.38,220.39,5.3954,10,5,1,0,,DIERS INTERNATIONAL GMBH,0,0.0000,0,0
Dr Reddys Labs,India,Health Care,F,other,0,0,,,,no,46,0,0,0.0,english,,0.384545,,0.590164,0.396419,0.157148,0.396419,,0.002940,,,,,,0,2852.46,3401.00,8.1318,19,10,1,0,,DRG INTERNATIONAL INC,0,0.0000,0,0
EMS-Chemie,Switzerland,Materials,F,other,0,0,,,,no,20,0,1,1.8,german,,0.404545,,0.421875,0.429668,0.184614,0.429668,,0.003393,,,,,,0,4084.61,6778.10,8.8215,21,23,1,4,2022-04-08;2022-06-03;2022-07-21;2022-10-06,EMS-CHEMIE HOLDING AG,0,0.0000,0,0
Egger,Austria,Industrials,F,other,0,0,,,,no,,0,1,1.8,german,,0.805455,,0.823529,0.833760,0.695155,0.833760,,0.009510,,,,,,0,263.73,621.13,6.4315,10,10,2,0,,MR IONAS KRISTOF EGGER,0,0.0000,0,0
Egyptair,Egypt,Industrials,F,other,0,0,,,,no,23,0,,,,,0.729091,,0.771626,0.731458,0.535031,0.731458,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
ElvalHalcor,Greece,Materials,F,other,0,0,,,,no,77,0,1,0.2,french,,,,,,,,,,,,,,,0,104.82,303.44,5.7152,17,,1,0,,ALCOR HOLDING SA,0,0.0000,0,0
Emirates Airlines,United Arab Emirates,Industrials,F,other,0,0,,,,no,68,0,0,0.8,english,,0.233636,,0.231834,0.214834,0.046154,0.214834,,0.001155,,,,,,0,31748.76,32906.74,10.4014,18,38,1,0,,MIRA GROUP SA,0,0.0000,0,0
Etam,France,Consumer Discretionary,F,other,0,0,,,,no,47,1,1,1.4,french,,0.827273,,0.837209,0.854220,0.729692,0.854220,,0.010603,,,,,,0,3806.48,12637.48,9.4444,6,134,1,0,,ETAM DEVELOPPEMENT,0,0.0000,0,0
Etihad Airways,United Arab Emirates,Industrials,F,other,0,0,,,,no,47,1,0,0.8,english,,,,,,,,,,,,,,,0,-805.92,264.90,5.5793,8,,1,0,,EQT AB,0,0.0000,0,0
FS Mackenzie,United Kingdom,Industrials,F,other,0,0,,,,no,,0,1,1.5,english,,0.917273,,0.923875,0.930946,0.866661,0.930946,,0.027609,,,,,,0,-6.91,507.08,6.2287,13,14,1,0,,MACKENZIE VENTURES LIMITED,0,0.0000,0,0
Fleetcor,United States,Financials,F,other,0,0,,,,no,65,0,1,1.4,english,,,,,,,,,,,,,,,0,,,,14,,1,8,2022-02-23;2022-02-25;2022-02-28;2022-03-15;2022-04-08;2022-06-03;2022-07-21;2022-10-06,SCOR SE,0,0.0000,0,0
Fondital,Italy,Industrials,F,other,0,0,,,,no,46,0,1,0.2,french,,0.380909,,0.411765,0.386189,0.149142,0.386189,,0.002925,,,,,,0,3633.77,15040.33,9.6185,19,44,1,0,,CAL GMBH,0,0.0000,0,0
Foraco,France,Energy,F,other,0,0,,,,no,22,0,1,1.4,french,,0.786364,,0.818182,0.818414,0.669802,0.818414,,0.008565,,,,,,0,7461.36,10624.40,9.2709,7,91,1,0,,ORAC HOLDING,0,0.0000,0,0
Fresenius,Germany,Health Care,F,other,0,0,,,,no,68,0,1,1.6,german,,0.093636,,0.098361,0.074169,0.005501,0.074169,,0.000165,,,,,,0,74558.39,172202.05,12.0564,17,1789,16,0,,FRESENIUS MEDICAL CARE AG,0,0.0000,0,0
Frigoglass,Greece,Industrials,F,other,0,0,,,,no,23,0,1,0.2,french,,0.730000,,0.775087,0.734015,0.538779,0.734015,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Geoplin,Slovenia,Energy,F,other,0,0,,,,no,23,0,1,1.1,socialist,,0.730909,,0.727273,0.736573,0.542540,0.736573,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Globus,Germany,Consumer Staples,F,other,0,0,,,,no,23,0,1,1.6,german,,0.731818,,0.724138,0.739130,0.546314,0.739130,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Gorenje,China,Consumer Discretionary,F,other,0,0,,,,no,23,0,0,-0.5,german,,0.732727,,0.711628,0.741688,0.550101,0.741688,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Groupe Le Duff,France,Consumer Discretionary,F,other,0,0,,,,no,23,0,1,1.4,french,,0.733636,,0.716279,0.744246,0.553901,0.744246,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Groupe Savencia,France,Consumer Staples,F,other,0,0,,,,no,23,0,1,1.4,french,,0.734545,,0.732759,0.746803,0.557715,0.746803,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Grupo Borges | ITLV,Spain,Consumer Staples,F,other,0,0,,,,no,23,0,1,0.9,french,,0.735455,,0.741379,0.749361,0.561541,0.749361,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Grupo Fuertes,Spain,Consumer Staples,F,other,0,0,,,,no,23,0,1,0.9,french,,0.736364,,0.750000,0.751918,0.565381,0.751918,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Guess,United States,Consumer Discretionary,F,other,0,0,,,,no,23,0,1,1.4,english,,0.737273,,0.720930,0.754476,0.569234,0.754476,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
Heidenhain,Germany,Information Technology,F,other,0,0,,,,no,46,0,1,1.6,german,,,,,,,,,,,,,,,0,-137.99,102.45,4.6293,4,,1,0,,RAIN INTERNATIONAL LLC,0,0.0000,0,0
Heliski Russia,France,Industrials,F,other,0,0,,,,no,46,0,1,1.4,french,,0.526364,,0.567474,0.570332,0.325279,0.570332,,0.006016,,,,,,0,23973.67,80628.63,11.2976,19,544,3,0,,SIKA AG,0,0.0000,0,0
Hengli Group,China,Energy,F,other,0,0,,,,no,23,0,0,-0.5,german,,0.738182,,0.750000,0.757033,0.573099,0.757033,,0.006695,,,,,,0,19256.96,34627.06,10.4524,18,271,2,0,,G HOLDINGS INC.,0,0.0000,0,0
